height_cm,weight_kgs,overall_rating,value_euro,weak_foot(1-5),balance,stamina,P/A_Ratio,Defensive_Strength,Passing,Attacking_skills,Skills,Mentality,Setpiece_accuracy,Pace,preferred_foot_Left,preferred_foot_Right,body_type_Lean,body_type_Normal,body_type_Stocky,Position_Count,positions_Defender,positions_Forward,positions_Midfielder
193.04,83.9,70,1500000.0,2,51,82,2.1875,70.9,67.5,59.800000000000004,45.599999999999994,76.00000000000001,51.0,48.85,1,0,1,0,0,2,0,0,1
187.96,73.0,70,2100000.0,3,60,75,3.347826086956522,66.3,68.1,51.6,53.5,62.400000000000006,44.0,75.65,0,1,1,0,0,2,0,0,1
195.58,98.9,70,2500000.0,3,31,32,3.347826086956522,41.1,57.0,68.05,49.4,65.2,45.0,61.7,0,1,0,0,1,1,0,1,0
152.4,76.2,70,2100000.0,3,68,67,2.730769230769231,56.80000000000001,70.2,59.9,55.2,48.800000000000004,50.0,71.35,0,1,1,0,0,4,0,0,1
187.96,79.8,70,2100000.0,3,53,69,2.6296296296296298,34.4,46.5,65.2,53.800000000000004,61.4,53.0,68.4,0,1,1,0,0,2,0,1,0
187.96,78.0,70,1400000.0,3,56,71,2.413793103448276,69.4,61.2,49.10000000000001,41.0,66.2,43.5,67.45,0,1,0,1,0,2,1,0,0
182.88,76.2,70,2100000.0,2,62,78,2.6296296296296298,59.2,73.9,60.699999999999996,54.5,67.8,72.5,52.8,1,0,1,0,0,3,0,0,1
154.94,73.9,70,2000000.0,3,74,71,3.0833333333333335,64.80000000000001,52.099999999999994,49.45,44.0,70.0,33.5,66.65,0,1,0,1,0,2,1,0,0
190.5,89.8,70,725000.0,2,33,73,2.0588235294117645,70.89999999999999,66.3,65.25,43.099999999999994,71.2,58.5,33.1,0,1,0,1,0,3,0,0,1
190.5,78.9,70,3700000.0,3,65,74,4.578947368421052,53.6,64.9,60.25,51.60000000000001,67.80000000000001,50.0,66.8,1,0,0,1,0,3,0,0,1
182.88,78.0,70,2500000.0,4,64,84,3.2083333333333335,65.30000000000001,66.5,57.800000000000004,53.5,69.8,44.0,64.45,0,1,0,1,0,2,0,0,1
182.88,83.9,70,2500000.0,2,71,76,3.1666666666666665,42.10000000000001,55.7,65.25,55.10000000000001,68.4,62.0,89.55000000000001,0,1,0,1,0,3,0,1,0
172.72,68.9,70,1900000.0,2,68,70,2.96,64.4,69.2,63.25,51.60000000000001,62.8,34.0,71.1,1,0,1,0,0,2,0,0,1
187.96,82.1,70,500000.0,3,47,65,2.0,73.10000000000001,56.0,57.699999999999996,48.4,69.2,47.5,54.550000000000004,1,0,1,0,0,2,1,0,0
185.42,79.8,70,1900000.0,2,56,76,2.8461538461538463,67.60000000000001,52.8,41.099999999999994,44.099999999999994,67.4,33.5,52.1,0,1,0,1,0,2,0,0,1
182.88,69.9,70,2600000.0,3,71,65,3.5454545454545454,48.9,65.9,62.650000000000006,61.6,59.400000000000006,56.5,74.0,0,1,0,1,0,2,0,0,1
175.26,73.9,70,2200000.0,4,75,70,2.88,50.6,64.8,64.95,57.099999999999994,54.800000000000004,53.5,77.35000000000001,0,1,1,0,0,2,0,0,1
190.5,84.8,70,700000.0,4,69,54,2.1875,47.6,66.0,68.35,51.099999999999994,70.80000000000001,47.0,65.10000000000001,0,1,0,1,0,1,0,1,0
182.88,73.9,70,1600000.0,3,67,68,2.3333333333333335,64.1,70.4,61.2,55.5,66.0,70.0,66.35,1,0,0,1,0,2,0,0,1
152.4,79.8,70,1400000.0,3,73,74,2.413793103448276,68.4,74.19999999999999,57.949999999999996,55.3,71.6,68.0,71.1,1,0,0,1,0,2,1,0,0
190.5,74.8,70,2400000.0,3,64,66,3.761904761904762,66.6,52.300000000000004,32.1,48.0,66.0,36.5,64.55,0,1,1,0,0,1,1,0,0
190.5,78.0,70,2100000.0,3,60,73,2.769230769230769,58.3,72.1,67.45000000000002,54.8,63.199999999999996,70.5,51.85000000000001,1,0,1,0,0,2,0,0,1
187.96,74.8,70,3200000.0,3,62,72,3.9047619047619047,38.300000000000004,61.0,65.10000000000001,55.2,63.60000000000001,52.0,72.6,0,1,1,0,0,1,0,1,0
170.18,68.0,70,2400000.0,4,79,69,3.0,41.2,62.3,65.45,61.0,62.800000000000004,61.0,86.65,0,1,0,1,0,2,0,1,0
182.88,83.9,70,1800000.0,3,54,71,2.6666666666666665,68.30000000000001,57.5,43.0,47.300000000000004,65.2,41.0,57.05,0,1,0,1,0,1,1,0,0
175.26,74.8,70,700000.0,3,75,65,2.413793103448276,34.7,47.2,67.65,54.8,48.00000000000001,51.0,83.35,1,0,0,0,1,1,0,1,0
190.5,86.2,70,2000000.0,2,38,58,3.125,68.7,37.5,37.800000000000004,36.2,68.4,30.0,42.95,0,1,0,1,0,1,1,0,0
190.5,93.9,70,1400000.0,3,43,75,2.413793103448276,69.89999999999999,64.5,59.55,49.5,65.80000000000001,58.5,43.2,0,1,0,1,0,1,0,0,1
185.42,74.8,70,3300000.0,3,55,54,4.666666666666667,63.3,38.7,33.5,34.7,64.2,36.0,63.7,0,1,1,0,0,1,1,0,0
182.88,73.9,70,3100000.0,4,67,72,4.368421052631579,57.300000000000004,70.1,64.7,57.400000000000006,70.6,56.0,65.45,0,1,1,0,0,2,0,0,1
175.26,67.1,70,1900000.0,2,68,70,2.5925925925925926,30.700000000000003,64.0,66.25,62.20000000000001,55.8,62.0,75.80000000000001,0,1,1,0,0,3,0,0,1
175.26,72.1,70,2300000.0,4,76,78,3.0,65.0,68.3,58.050000000000004,58.6,71.0,64.5,78.0,0,1,0,1,0,2,0,0,1
182.88,83.9,70,1500000.0,3,67,64,2.5925925925925926,68.0,57.8,54.0,50.2,72.6,44.5,71.60000000000001,0,1,0,0,1,1,1,0,0
187.96,86.2,70,1700000.0,4,51,75,2.2580645161290325,49.3,54.5,68.5,51.8,74.6,62.0,63.550000000000004,0,1,0,1,0,1,0,1,0
170.18,64.0,70,1500000.0,3,90,78,2.5925925925925926,64.69999999999999,60.1,52.75,54.00000000000001,61.400000000000006,48.0,78.45000000000002,1,0,0,1,0,1,1,0,0
170.18,73.9,70,1600000.0,4,78,74,2.2580645161290325,62.400000000000006,69.9,63.60000000000001,59.900000000000006,64.80000000000001,76.0,75.45,1,0,0,1,0,3,0,0,1
162.56,64.0,70,2000000.0,3,90,78,3.125,64.7,67.30000000000001,54.3,58.6,68.0,44.5,71.15,0,1,0,1,0,2,0,0,1
154.94,73.9,70,2300000.0,4,70,70,3.0833333333333335,64.1,69.5,63.449999999999996,55.8,63.60000000000001,64.0,64.0,0,1,1,0,0,2,0,0,1
154.94,71.2,70,2300000.0,3,62,68,2.92,33.7,67.0,63.699999999999996,57.699999999999996,58.400000000000006,63.5,80.30000000000001,1,0,0,1,0,3,0,0,1
182.88,69.9,70,700000.0,3,65,79,2.413793103448276,66.2,61.2,41.800000000000004,51.5,66.0,41.5,71.7,0,1,0,1,0,3,1,0,0
167.64,71.2,70,3700000.0,4,74,67,4.421052631578948,30.700000000000003,65.80000000000001,59.7,58.5,48.4,52.5,75.10000000000001,1,0,0,0,1,4,0,0,1
175.26,69.9,70,1800000.0,2,72,75,2.769230769230769,63.599999999999994,61.3,59.45000000000001,57.400000000000006,58.60000000000001,61.5,72.9,1,0,1,0,0,2,1,0,0
175.26,72.1,70,200000.0,4,73,69,1.8918918918918919,67.2,65.0,60.3,58.50000000000001,68.8,76.0,72.45,1,0,0,1,0,3,0,0,1
187.96,88.0,70,1000000.0,3,32,50,2.1875,70.0,47.7,56.400000000000006,33.900000000000006,69.80000000000001,36.5,46.5,0,1,0,0,1,1,1,0,0
182.88,81.2,70,1000000.0,2,62,75,2.121212121212121,69.4,60.900000000000006,57.85000000000001,48.099999999999994,70.0,57.0,43.150000000000006,0,1,0,1,0,2,0,0,1
187.96,82.1,70,2500000.0,3,54,70,3.6363636363636362,67.0,44.599999999999994,39.1,44.3,64.60000000000001,31.0,61.8,0,1,0,1,0,2,1,0,0
172.72,76.2,70,1800000.0,3,72,65,2.413793103448276,57.7,65.6,63.349999999999994,55.1,60.2,64.5,75.25,1,0,0,1,0,3,0,0,1
190.5,73.0,70,1800000.0,3,47,72,2.8076923076923075,69.1,61.3,52.099999999999994,48.4,67.80000000000001,34.0,61.150000000000006,0,1,0,1,0,2,1,0,0
185.42,78.0,70,1200000.0,2,70,70,2.2580645161290325,70.7,41.1,43.5,32.6,67.0,32.5,50.0,1,0,0,1,0,1,1,0,0
187.96,81.2,70,1400000.0,3,63,83,2.3333333333333335,69.5,58.900000000000006,51.0,48.099999999999994,69.4,53.5,65.75,0,1,0,1,0,1,1,0,0
182.88,74.8,70,2900000.0,3,65,68,3.6363636363636362,40.1,59.7,67.7,57.800000000000004,57.8,64.5,68.55000000000001,0,1,1,0,0,2,0,1,0
182.88,67.1,70,1800000.0,3,70,78,2.5,66.5,65.4,66.64999999999999,54.5,70.80000000000001,55.5,65.65,0,1,0,1,0,2,0,0,1
187.96,87.1,70,725000.0,2,52,65,2.0588235294117645,66.7,56.1,46.6,42.50000000000001,69.60000000000001,33.5,45.35000000000001,1,0,0,1,0,1,1,0,0
175.26,73.9,70,1400000.0,3,71,79,2.413793103448276,67.9,60.900000000000006,56.150000000000006,54.5,66.0,40.0,78.7,1,0,0,0,1,2,1,0,0
193.04,84.8,70,2400000.0,4,36,74,3.590909090909091,67.2,47.699999999999996,37.3,36.300000000000004,68.2,34.5,62.400000000000006,1,0,0,1,0,1,1,0,0
182.88,78.9,70,2800000.0,3,65,68,3.4347826086956523,40.7,57.10000000000001,67.65,55.7,55.60000000000001,55.0,65.10000000000001,0,1,0,1,0,2,0,1,0
152.4,73.9,70,2400000.0,3,77,72,3.3043478260869565,57.300000000000004,70.7,64.25,54.4,55.4,66.5,67.9,0,1,1,0,0,2,0,0,1
170.18,69.9,70,1900000.0,3,87,86,2.8076923076923075,68.1,59.4,50.00000000000001,54.1,75.2,53.0,78.80000000000001,0,1,0,1,0,2,0,0,1
190.5,89.8,70,2100000.0,2,33,68,2.6296296296296298,43.50000000000001,49.1,69.4,44.4,61.6,53.0,41.150000000000006,0,1,0,1,0,1,0,1,0
187.96,84.8,70,2100000.0,4,62,67,3.08,68.9,67.3,54.25,53.8,66.0,33.0,65.9,0,1,0,1,0,3,0,0,1
195.58,73.0,70,1200000.0,3,45,72,2.1875,65.4,71.2,57.60000000000001,50.4,67.60000000000001,54.0,58.400000000000006,0,1,1,0,0,3,0,0,1
172.72,64.0,70,700000.0,3,70,72,2.2580645161290325,62.7,67.80000000000001,60.75000000000001,54.599999999999994,66.0,50.5,72.9,0,1,0,1,0,2,0,0,1
185.42,83.0,70,1400000.0,2,54,76,2.5,69.4,54.6,47.1,45.60000000000001,63.2,40.0,69.0,0,1,0,1,0,1,1,0,0
175.26,69.9,70,2300000.0,4,76,62,2.92,55.400000000000006,72.30000000000001,65.35000000000001,56.6,65.2,69.5,66.2,0,1,0,1,0,2,0,0,1
190.5,81.2,70,1600000.0,2,69,70,2.1875,43.199999999999996,54.7,67.65,55.5,62.00000000000001,69.5,53.650000000000006,0,1,1,0,0,1,0,1,0
152.4,73.9,70,1500000.0,3,71,65,2.5925925925925926,66.39999999999999,67.8,53.5,53.9,62.6,52.0,72.10000000000001,0,1,1,0,0,2,0,0,1
175.26,72.1,70,1900000.0,4,74,85,2.6923076923076925,54.0,64.0,63.75,56.2,63.800000000000004,66.0,84.10000000000001,0,1,0,1,0,2,0,0,1
154.94,69.9,70,1700000.0,3,69,72,2.3333333333333335,49.4,65.2,65.2,57.6,70.8,62.0,75.9,0,1,1,0,0,2,0,1,0
172.72,68.0,70,1900000.0,2,86,71,2.96,67.10000000000001,64.3,58.7,57.8,71.60000000000001,55.0,76.7,1,0,1,0,0,3,0,0,1
154.94,79.8,70,1300000.0,2,64,69,2.3333333333333335,68.7,67.30000000000001,60.15,54.4,69.0,56.5,69.75,1,0,0,1,0,3,1,0,0
182.88,77.1,70,1600000.0,3,57,72,2.1875,38.1,65.8,69.9,57.1,52.0,50.5,52.45,0,1,0,1,0,4,0,1,0
170.18,64.9,70,1400000.0,4,81,77,2.413793103448276,65.8,64.5,59.0,57.00000000000001,74.4,68.0,79.25,1,0,0,0,1,2,0,0,1
182.88,71.2,70,1800000.0,3,45,70,2.6666666666666665,66.70000000000002,58.400000000000006,44.1,47.5,66.0,36.5,58.400000000000006,0,1,1,0,0,2,0,0,1
190.5,89.8,70,1700000.0,2,37,66,2.5714285714285716,70.2,44.2,33.5,32.7,59.2,21.5,31.550000000000004,0,1,0,1,0,1,1,0,0
152.4,69.9,70,3900000.0,3,64,67,4.0476190476190474,65.9,65.6,54.4,58.300000000000004,67.4,57.5,77.9,1,0,0,1,0,2,0,0,1
154.94,76.2,70,2100000.0,3,68,64,2.6296296296296298,40.6,43.0,66.8,55.900000000000006,48.800000000000004,46.0,81.0,0,1,0,1,0,2,0,1,0
187.96,76.2,70,750000.0,4,63,67,1.9444444444444444,58.300000000000004,72.1,65.64999999999999,53.8,65.2,70.0,44.25,0,1,1,0,0,2,0,0,1
187.96,82.1,70,2500000.0,2,35,79,3.6363636363636362,67.30000000000001,49.0,42.25,35.8,60.400000000000006,43.0,56.5,0,1,1,0,0,1,1,0,0
195.58,96.2,70,1900000.0,3,33,35,2.8076923076923075,68.2,48.699999999999996,41.550000000000004,31.1,66.6,30.0,32.1,0,1,0,1,0,1,1,0,0
170.18,63.0,70,2200000.0,3,87,70,2.8076923076923075,49.599999999999994,66.8,59.85000000000001,57.3,57.00000000000001,48.5,72.45,0,1,0,1,0,1,0,0,1
152.4,76.2,70,2700000.0,4,74,72,3.761904761904762,64.8,72.4,53.3,55.5,69.0,60.0,65.10000000000001,1,0,0,1,0,2,0,0,1
175.26,73.9,70,2400000.0,2,63,76,2.96,39.1,56.8,66.5,61.4,61.8,60.5,89.55000000000001,0,1,0,1,0,1,0,1,0
193.04,92.1,70,2000000.0,3,34,74,2.8846153846153846,69.69999999999999,42.2,40.45,36.2,67.80000000000001,28.5,54.900000000000006,0,1,0,1,0,1,1,0,0
172.72,68.0,70,200000.0,4,74,87,1.9444444444444444,64.2,63.099999999999994,60.50000000000001,56.400000000000006,69.60000000000001,60.5,76.45,1,0,1,0,0,1,1,0,0
185.42,81.2,70,500000.0,3,57,78,2.0,68.6,69.1,46.3,47.50000000000001,64.0,53.5,77.55000000000001,0,1,0,1,0,2,1,0,0
170.18,67.1,70,2200000.0,3,83,72,4.2105263157894735,66.80000000000001,57.7,41.45000000000001,59.7,69.60000000000001,40.5,83.9,1,0,0,1,0,1,1,0,0
185.42,79.8,70,2000000.0,3,58,49,3.125,68.10000000000001,44.6,41.650000000000006,39.900000000000006,63.2,38.0,53.8,0,1,0,1,0,1,1,0,0
190.5,87.1,70,2500000.0,3,52,65,3.4782608695652173,66.6,45.400000000000006,43.4,42.300000000000004,62.2,34.0,58.300000000000004,1,0,1,0,0,1,1,0,0
175.26,73.9,70,550000.0,3,79,62,2.0588235294117645,64.60000000000001,69.9,61.0,57.50000000000001,72.60000000000001,64.5,50.900000000000006,1,0,0,0,1,2,0,0,1
152.4,68.0,70,1200000.0,2,73,73,2.2580645161290325,70.7,65.5,72.5,53.70000000000001,79.4,69.5,54.45,1,0,0,1,0,2,0,0,1
170.18,63.0,70,2000000.0,4,83,73,2.6296296296296298,53.2,66.5,60.800000000000004,57.2,57.800000000000004,62.0,75.45,0,1,0,1,0,3,0,0,1
154.94,66.2,70,2300000.0,3,77,72,3.0833333333333335,30.000000000000004,58.4,62.5,58.7,53.800000000000004,45.5,82.9,0,1,1,0,0,2,0,0,1
154.94,73.0,70,1700000.0,3,67,71,2.3333333333333335,66.4,69.7,65.2,57.5,60.6,60.0,57.75,0,1,0,1,0,2,0,0,1
175.26,69.9,70,1400000.0,3,77,83,2.5,67.9,67.2,66.95,57.5,69.4,71.5,78.35,1,0,0,1,0,2,0,0,1
154.94,79.8,70,1000000.0,3,67,67,2.121212121212121,66.60000000000001,49.2,41.49999999999999,51.5,67.8,37.0,60.75000000000001,0,1,0,0,1,1,1,0,0
187.96,73.9,70,1700000.0,3,78,71,2.3333333333333335,66.2,68.6,59.35000000000001,56.6,68.4,39.0,75.45,0,1,0,1,0,4,0,0,1
185.42,76.2,70,2400000.0,4,60,72,3.125,43.80000000000001,70.4,62.65,55.099999999999994,69.0,68.5,68.75,0,1,1,0,0,2,0,0,1
193.04,88.0,70,2000000.0,3,34,51,2.8846153846153846,71.60000000000001,51.800000000000004,50.85000000000001,33.6,64.60000000000001,53.0,31.9,0,1,0,1,0,1,1,0,0
154.94,78.0,70,1700000.0,4,72,78,2.413793103448276,46.0,60.0,62.699999999999996,59.400000000000006,55.400000000000006,61.0,90.45000000000002,0,1,0,1,0,3,0,1,0
154.94,78.9,70,1300000.0,2,68,75,2.2580645161290325,70.3,62.0,63.35000000000001,51.3,67.80000000000001,42.0,72.45,1,0,0,0,1,1,1,0,0
187.96,83.0,70,2000000.0,2,40,68,3.260869565217391,66.8,44.00000000000001,43.4,38.900000000000006,66.80000000000001,37.5,42.7,0,1,1,0,0,1,1,0,0
182.88,77.1,70,825000.0,3,56,79,1.9444444444444444,53.60000000000001,55.8,70.85000000000001,52.1,69.4,66.5,47.25,0,1,0,1,0,1,0,1,0
182.88,79.8,70,2200000.0,3,50,75,3.5454545454545454,69.5,54.3,56.15,53.7,70.8,37.5,74.75,1,0,0,1,0,2,1,0,0
185.42,83.9,70,2500000.0,3,73,67,3.3043478260869565,41.5,55.5,66.35000000000001,53.70000000000001,55.800000000000004,54.0,70.75,1,0,0,1,0,1,0,1,0
154.94,73.9,70,2000000.0,3,72,80,3.0,64.89999999999999,65.9,57.5,54.2,65.6,56.0,66.75,0,1,0,1,0,2,0,0,1
167.64,68.0,70,2100000.0,3,83,86,2.730769230769231,62.20000000000001,66.1,55.25,54.1,67.6,53.0,66.25,0,1,0,1,0,2,0,0,1
175.26,64.9,70,2400000.0,4,72,54,3.125,37.1,56.3,67.05,55.2,51.400000000000006,55.0,72.25,1,0,0,1,0,1,0,1,0
182.88,73.0,70,1700000.0,3,67,67,2.730769230769231,67.4,57.300000000000004,50.35000000000001,51.2,67.4,43.5,67.55000000000001,0,1,1,0,0,2,1,0,0
170.18,62.1,70,1900000.0,2,82,89,2.92,57.0,57.7,53.55,58.80000000000001,61.2,42.0,87.75,0,1,0,1,0,1,1,0,0
182.88,68.9,70,2100000.0,3,67,68,3.5,69.5,51.9,42.3,49.9,61.400000000000006,41.5,75.0,0,1,1,0,0,1,1,0,0
175.26,68.9,70,1500000.0,3,75,81,2.5925925925925926,63.2,59.3,45.5,57.900000000000006,63.400000000000006,56.0,81.20000000000002,1,0,1,0,0,1,1,0,0
182.88,76.2,70,2300000.0,4,62,70,2.8076923076923075,42.8,58.900000000000006,68.9,53.50000000000001,69.0,53.5,67.55000000000001,0,1,0,1,0,1,0,1,0
187.96,88.9,70,2100000.0,4,33,64,3.1666666666666665,68.4,45.8,36.849999999999994,31.7,65.60000000000001,41.0,41.95,0,1,1,0,0,1,1,0,0
152.4,71.2,70,1900000.0,3,72,57,2.5,32.5,47.2,71.15,53.2,55.8,54.0,70.6,0,1,0,1,0,1,0,1,0
152.4,73.9,70,2200000.0,3,73,79,2.7037037037037037,33.9,57.3,65.0,56.0,51.2,62.0,78.65,0,1,1,0,0,1,0,1,0
182.88,69.9,70,2000000.0,2,67,69,3.125,67.5,49.800000000000004,44.05,51.8,70.80000000000001,28.5,71.2,0,1,1,0,0,2,1,0,0
182.88,69.9,70,2300000.0,3,66,68,2.92,31.0,53.1,67.2,56.6,62.2,53.5,71.9,0,1,0,1,0,1,0,1,0
152.4,77.1,70,1900000.0,2,80,66,2.5925925925925926,41.1,68.60000000000001,58.2,58.49999999999999,60.4,61.5,67.25,0,1,0,1,0,1,0,0,1
154.94,64.9,70,2200000.0,4,73,75,2.92,54.9,68.7,62.00000000000001,56.3,63.599999999999994,57.5,72.4,0,1,1,0,0,1,0,0,1
152.4,72.1,70,1900000.0,2,71,74,3.217391304347826,65.6,65.69999999999999,51.5,54.3,67.80000000000001,49.5,81.9,0,1,1,0,0,2,0,0,1
175.26,68.9,70,2100000.0,3,73,68,2.6296296296296298,51.6,70.4,61.25,56.6,68.8,59.5,71.60000000000001,0,1,0,1,0,2,0,0,1
185.42,82.1,70,1400000.0,3,42,64,2.413793103448276,66.4,49.8,45.449999999999996,45.7,65.4,47.5,43.10000000000001,0,1,0,0,1,1,1,0,0
175.26,73.9,70,2400000.0,3,75,70,3.4545454545454546,38.400000000000006,63.9,64.95,59.0,58.0,42.0,83.1,0,1,0,1,0,1,0,1,0
170.18,64.9,70,2400000.0,2,81,61,3.260869565217391,42.50000000000001,66.1,63.699999999999996,62.8,64.8,66.0,80.25,0,1,1,0,0,2,0,1,0
170.18,60.8,70,2300000.0,4,75,66,2.92,62.2,73.30000000000001,57.00000000000001,60.300000000000004,63.60000000000001,59.0,87.45,0,1,0,1,0,4,0,0,1
182.88,68.9,70,2300000.0,4,66,71,2.92,42.7,65.8,65.65,58.9,67.0,47.5,72.55000000000001,0,1,1,0,0,2,0,0,1
175.26,73.9,70,1600000.0,2,74,66,2.5357142857142856,66.0,52.099999999999994,41.900000000000006,52.3,63.800000000000004,40.0,63.650000000000006,0,1,0,1,0,1,1,0,0
185.42,76.2,70,1300000.0,3,68,79,2.3333333333333335,66.60000000000001,68.0,59.599999999999994,56.1,64.2,49.5,76.35,1,0,1,0,0,1,1,0,0
152.4,78.0,70,2300000.0,3,68,67,2.92,44.800000000000004,62.99999999999999,65.9,58.2,61.800000000000004,49.5,78.45000000000002,1,0,0,1,0,3,0,1,0
152.4,68.0,70,2100000.0,3,65,72,2.730769230769231,45.699999999999996,65.4,67.15,58.5,56.00000000000001,60.0,78.2,0,1,0,1,0,2,0,0,1
152.4,77.1,70,1700000.0,4,55,74,2.6666666666666665,68.1,58.6,55.45,49.99999999999999,63.2,41.5,60.45,0,1,0,1,0,1,1,0,0
193.04,84.8,70,1400000.0,2,33,65,2.413793103448276,66.89999999999999,36.8,38.650000000000006,43.800000000000004,65.60000000000001,32.5,53.45,0,1,1,0,0,1,1,0,0
187.96,82.1,70,240000.0,3,47,52,1.8421052631578947,70.19999999999999,66.8,63.20000000000001,48.2,76.4,65.5,33.0,0,1,0,1,0,1,0,0,1
152.4,74.8,70,2800000.0,3,71,65,3.590909090909091,33.5,57.1,65.3,57.900000000000006,63.60000000000001,63.0,79.0,0,1,0,1,0,1,0,1,0
190.5,82.1,70,700000.0,2,59,55,1.9444444444444444,69.2,57.7,55.8,40.5,74.0,51.5,30.0,0,1,0,1,0,1,1,0,0
198.12,91.2,70,2300000.0,3,32,67,2.92,43.7,55.2,67.15,49.5,63.8,57.5,64.2,1,0,0,1,0,1,0,1,0
154.94,76.2,70,2400000.0,3,53,72,3.4347826086956523,67.0,45.1,36.8,44.3,61.2,29.5,68.10000000000001,1,0,0,1,0,1,1,0,0
182.88,78.0,70,2100000.0,3,67,69,3.2083333333333335,69.00000000000001,65.7,57.25,53.400000000000006,68.2,42.0,65.35000000000001,0,1,0,1,0,2,0,0,1
175.26,68.0,70,2800000.0,3,77,76,3.4347826086956523,50.7,64.1,62.349999999999994,60.300000000000004,54.800000000000004,63.0,77.55000000000001,0,1,1,0,0,2,0,1,0
182.88,72.1,70,2300000.0,3,63,61,3.391304347826087,71.4,61.099999999999994,59.349999999999994,53.0,70.60000000000001,39.5,63.550000000000004,0,1,1,0,0,3,0,0,1
185.42,77.1,70,1300000.0,3,54,90,2.3333333333333335,68.7,67.60000000000001,60.150000000000006,47.0,76.0,41.5,68.30000000000001,0,1,1,0,0,3,0,0,1
152.4,77.1,70,1800000.0,3,69,84,2.7037037037037037,65.2,65.5,51.800000000000004,53.800000000000004,72.4,48.0,63.050000000000004,0,1,0,1,0,1,0,0,1
152.4,76.2,70,1800000.0,2,72,92,2.92,66.7,62.5,47.199999999999996,56.400000000000006,61.800000000000004,44.0,85.5,0,1,0,1,0,3,0,0,1
187.96,87.1,70,1800000.0,3,54,49,2.5,45.8,58.0,68.69999999999999,49.2,68.4,60.5,57.150000000000006,0,1,0,1,0,1,0,1,0
172.72,69.9,70,1400000.0,3,79,78,2.413793103448276,65.7,67.39999999999999,57.85,60.30000000000001,70.4,59.5,74.15,1,0,1,0,0,2,1,0,0
193.04,78.9,70,2600000.0,3,57,69,4.315789473684211,66.80000000000001,57.099999999999994,65.2,50.400000000000006,61.4,54.0,66.65,0,1,0,1,0,1,1,0,0
154.94,78.0,70,1200000.0,2,61,54,2.1875,67.1,42.7,44.85,38.4,61.400000000000006,34.0,54.0,0,1,0,1,0,1,1,0,0
172.72,69.9,70,750000.0,3,81,76,1.9444444444444444,65.4,70.1,57.699999999999996,60.50000000000001,72.80000000000001,59.5,78.35,0,1,0,1,0,1,0,0,1
170.18,68.9,70,1800000.0,3,79,71,2.5,48.00000000000001,61.6,67.8,58.7,68.4,67.5,78.7,0,1,1,0,0,1,0,1,0
152.4,76.2,70,1800000.0,3,67,76,2.769230769230769,66.60000000000001,66.3,53.65,56.800000000000004,66.8,53.0,73.9,0,1,0,1,0,1,1,0,0
175.26,68.9,70,3300000.0,3,83,80,4.473684210526316,65.5,57.7,43.75,57.400000000000006,70.2,29.5,82.9,0,1,0,1,0,1,1,0,0
172.72,59.9,70,2500000.0,3,83,69,3.5,41.89999999999999,65.8,63.7,62.1,66.4,63.5,75.45,1,0,1,0,0,1,0,0,1
152.4,76.2,70,1800000.0,3,53,73,2.8076923076923075,64.7,58.7,34.9,56.2,62.8,36.5,86.45,1,0,1,0,0,2,0,0,1
152.4,73.9,70,2300000.0,2,70,69,2.92,40.0,67.0,61.7,59.00000000000001,54.8,56.0,79.1,0,1,1,0,0,4,0,1,0
162.56,59.9,70,2100000.0,4,84,48,2.6296296296296298,26.8,72.19999999999999,49.0,54.6,44.2,50.5,73.45000000000002,0,1,1,0,0,1,0,0,1
185.42,72.1,70,1400000.0,3,66,76,2.413793103448276,67.2,63.7,56.25,53.7,68.4,55.0,68.25,1,0,0,1,0,1,1,0,0
182.88,78.9,70,1700000.0,3,56,75,2.6296296296296298,65.2,64.80000000000001,47.50000000000001,54.7,69.6,40.0,73.1,0,1,0,0,1,2,0,0,1
175.26,66.2,70,2900000.0,2,79,65,3.6363636363636362,38.1,60.2,62.75,60.0,69.0,63.0,77.35000000000001,1,0,0,1,0,2,0,0,1
152.4,73.0,70,1800000.0,3,64,84,2.769230769230769,66.4,63.199999999999996,58.5,56.900000000000006,61.400000000000006,30.5,79.25,1,0,1,0,0,2,1,0,0
154.94,74.8,70,2200000.0,2,63,59,3.7142857142857144,64.7,64.5,41.45,54.599999999999994,63.0,34.0,67.55000000000001,0,1,1,0,0,1,1,0,0
187.96,94.8,70,2000000.0,3,55,69,3.0833333333333335,68.0,42.2,60.99999999999999,38.0,70.4,60.0,43.2,1,0,0,0,1,1,1,0,0
185.42,74.8,70,1700000.0,3,63,64,2.730769230769231,65.6,36.4,35.95,42.900000000000006,65.8,31.0,65.95,0,1,1,0,0,1,1,0,0
175.26,71.2,70,1300000.0,3,73,60,2.1875,63.2,71.4,63.95,53.60000000000001,64.80000000000001,61.0,57.75,0,1,0,1,0,2,0,0,1
185.42,72.1,70,1800000.0,3,59,67,2.7037037037037037,67.30000000000001,64.39999999999999,54.94999999999999,53.3,68.60000000000001,55.5,60.5,0,1,1,0,0,3,0,0,1
187.96,78.9,70,1800000.0,2,58,75,2.6666666666666665,68.0,52.89999999999999,46.15,45.300000000000004,68.0,43.0,66.1,0,1,0,1,0,2,1,0,0
152.4,78.9,70,2300000.0,3,67,68,2.8076923076923075,32.900000000000006,58.199999999999996,69.5,61.10000000000001,57.6,60.5,80.75,0,1,0,1,0,2,0,1,0
